1613486700000,49371.43000000,49457.00000000,49223.36000000,49289.40000000,781.15046100,1613487599999,38537219.08216117,22525,378.78985100,18687527.51166940,0
1613487600000,49286.80000000,49387.54000000,49249.14000000,49357.11000000,623.62193300,1613488499999,30761407.85636722,18104,310.40988900,15311456.13251406,0
1613488500000,49357.11000000,49509.84000000,49250.00000000,49289.75000000,998.67912100,1613489399999,49322415.08624569,21371,454.53589700,22453532.24881636,0
1613489400000,49289.75000000,49339.75000000,48984.65000000,49211.71000000,893.06353100,1613490299999,43923987.29590450,21149,432.58582400,21276172.21649541,0
1613490300000,49210.84000000,49235.02000000,48935.70000000,48956.91000000,781.13172400,1613491199999,38339293.78568680,19324,355.75593100,17462839.21285003,0
1613491200000,48956.91000000,49291.00000000,48956.28000000,49109.39000000,802.72795900,1613492099999,39426902.86046964,23752,417.99381400,20530555.62184626,0
1613492100000,49109.75000000,49122.91000000,48600.00000000,48654.98000000,1142.81554200,1613492999999,55846198.60688170,31526,488.87115800,23897798.95004790,0
1613493000000,48654.97000000,48900.32000000,48609.68000000,48815.34000000,732.25231000,1613493899999,35727829.41888542,19688,356.15481400,17376969.53109772,0
1613493900000,48815.35000000,48815.35000000,48073.00000000,48167.68000000,1966.15611800,1613494799999,95314689.21263426,48322,834.94998800,40482461.63643178,0
1613494800000,48165.07000000,48618.60000000,48128.81000000,48460.01000000,1266.09005600,1613495699999,61267058.56818223,33205,654.80617500,31688769.03374817,0
1613495700000,48460.01000000,48515.54000000,48299.03000000,48405.42000000,965.50969900,1613496599999,46734345.76149983,20002,505.84790900,24485975.84045838,0
1613496600000,48405.42000000,48525.97000000,48258.04000000,48348.54000000,752.19326800,1613497499999,36407465.03885920,20570,399.31979300,19326999.15234605,0
1613497500000,48348.84000000,48477.46000000,48163.26000000,48230.50000000,642.65666500,1613498399999,31086015.81328723,17628,274.81390400,13295689.11767847,0
1613498400000,48230.63000000,48236.91000000,47750.00000000,47835.93000000,1858.14442200,1613499299999,89200398.64720271,42201,675.86866100,32445411.16640210,0
1613499300000,47835.93000000,48440.00000000,47835.93000000,48434.95000000,936.47003500,1613500199999,45165428.10755951,26563,498.42504500,24034079.98799800,0
1613500200000,48434.94000000,48601.25000000,48305.00000000,48524.72000000,575.43358100,1613501099999,27857747.42164532,17315,286.86510200,13888726.44409223,0
1613501100000,48524.72000000,48692.10000000,48480.00000000,48616.79000000,676.84135800,1613501999999,32904382.34579469,18564,336.88294100,16377897.22137346,0
1613502000000,48616.79000000,48675.04000000,48525.94000000,48637.63000000,464.05532600,1613502899999,22556071.42881384,13276,210.13732500,10213804.09772657,0
1613502900000,48637.88000000,48647.16000000,48444.57000000,48592.93000000,443.85742000,1613503799999,21557317.21054739,12813,238.04194800,11560786.94129712,0
1613503800000,48592.94000000,48661.73000000,48340.14000000,48535.32000000,481.58290000,1613504699999,23355217.42961423,16209,232.85114800,11293226.33815419,0
1613504700000,48535.32000000,48800.42000000,48512.43000000,48537.39000000,509.35034600,1613505599999,24789629.92281471,15527,258.24924800,12570323.47937265,0
1613505600000,48536.35000000,48581.70000000,48234.74000000,48358.90000000,673.23519700,1613506499999,32566174.43071109,19590,283.00050700,13689745.22044390,0
1613506500000,48367.56000000,48429.00000000,48173.81000000,48330.89000000,630.16926100,1613507399999,30446229.08537078,17682,276.87581900,13378391.82193898,0
1613507400000,48330.89000000,48574.68000000,48202.57000000,48526.02000000,543.42983000,1613508299999,26287454.46095002,15946,270.24858200,13074307.71803520,0
1613508300000,48526.02000000,48784.29000000,48516.23000000,48769.27000000,737.58353800,1613509199999,35925115.60708249,19420,340.28089000,16571496.81970540,0
1613509200000,48769.28000000,48809.09000000,48561.22000000,48615.28000000,589.14774200,1613510099999,28698201.09156888,15604,233.71060700,11384249.34554821,0
1613510100000,48615.28000000,48616.19000000,48370.10000000,48465.70000000,551.08563700,1613510999999,26704273.54273262,16273,267.61673800,12967898.07429225,0
1613511000000,48465.71000000,48639.67000000,48355.80000000,48433.99000000,449.57792700,1613511899999,21809308.48769547,14518,208.14366100,10097634.85867093,0
1613511900000,48433.99000000,48710.93000000,48404.41000000,48575.07000000,630.64740100,1613512799999,30652479.75235687,13191,273.68825200,13299027.21207122,0
1613512800000,48575.06000000,48641.02000000,48524.65000000,48611.46000000,288.94198700,1613513699999,14040147.82126707,9082,124.79161700,6064044.47912161,0
1613513700000,48611.44000000,48749.99000000,48579.53000000,48579.53000000,313.04127200,1613514599999,15235147.76943040,11697,160.22173400,7797028.06811275,0
1613514600000,48579.52000000,48878.86000000,48531.95000000,48863.25000000,447.09108100,1613515499999,21795074.84027782,15108,249.05008100,12140057.01450358,0
1613515500000,48863.68000000,49180.00000000,48840.00000000,49108.68000000,714.33787300,1613516399999,34995760.22515330,19340,442.85701200,21697539.93719344,0
1613516400000,49113.91000000,49290.00000000,48933.33000000,49080.71000000,698.90945700,1613517299999,34330639.48615384,19939,373.24849000,18337496.76749713,0
1613517300000,49081.63000000,49128.00000000,48988.45000000,49040.01000000,437.74963400,1613518199999,21476888.20780381,11789,197.97861200,9713477.00395846,0
1613518200000,49041.84000000,49234.14000000,49041.80000000,49141.30000000,402.40235800,1613519099999,19775993.02262185,11991,221.37607700,10880264.48380589,0
1613519100000,49141.30000000,49277.89000000,49100.00000000,49133.45000000,420.40034400,1613519999999,20671782.29695178,10881,234.91276500,11550879.10849615,0
1613520000000,49133.45000000,49476.00000000,49133.44000000,49394.06000000,929.97050600,1613520899999,45901641.78953046,21258,493.09491800,24338290.32984986,0
1613520900000,49394.06000000,49566.66000000,49353.92000000,49406.52000000,693.95713900,1613521799999,34330178.53690795,17319,408.54317900,20213813.43715199,0
1613521800000,49406.53000000,49500.08000000,49346.10000000,49415.47000000,546.62168700,1613522699999,27016205.93290970,14137,301.93174500,14924116.95381418,0
1613522700000,49419.94000000,49426.90000000,49034.35000000,49079.99000000,719.82152600,1613523599999,35491129.55713172,18534,351.92557500,17351265.97217997,0
1613523600000,49079.99000000,49417.25000000,48947.00000000,49260.87000000,628.58140400,1613524499999,30919947.10347678,18068,325.20477800,15998284.72408201,0
1613524500000,49260.88000000,49339.35000000,49072.36000000,49120.79000000,397.79697700,1613525399999,19571556.04794533,11830,208.54349600,10260453.43573386,0
1613525400000,49120.78000000,49408.92000000,49120.78000000,49408.31000000,337.05844800,1613526299999,16617356.56954838,11292,198.67220500,9796090.82884781,0
1613526300000,49409.31000000,49410.00000000,49259.02000000,49282.80000000,329.94741700,1613527199999,16272408.62145109,9746,161.73844500,7976084.40076811,0
1613527200000,49283.14000000,49790.00000000,49268.42000000,49725.22000000,1046.04082200,1613528099999,51856523.00747691,24758,647.05850500,32079773.72057747,0
